OnnettomuusID;Tienpitäjä;Tieosoite;Ajorata;Tie;Osa;Etaisyys;x-koordinaatti;y-koordinaatti;ELY-keskus;Maakunta;Kunta;Katuosoite;Vuosi;Kuukausi;Onnettomyystyyppi;Onnettomuustyyppi_nro;Vakavuus;Osallisten lkm;Onnettomuusluokka;Liikennevalot;Raskaan liikenteen onnettomuus;Tietyö;Onnettomuuspaikka;Liittymäjärjestelyt;Viikonpäivä;Pinta;Valoisuus;Lämpötila?;Sää;Nopeusrajoitus;Verkollinen asema;Päällyste;Talvihoitoluokitus;Toiminnallinen luokka;Rautatie;Taajama;KVL;KVL raskas;Näkemäprosentti yli 150;Näkemäprosentti yli 300;Näkemäprosentti yli 450;Näkemän pituus
615423;Kunta;;;;;;545467;6911847;Pohjois-Savon ELY;Pohjois-Savo;Varkaus;SAVONTIE X JOKIPELLONTIE;2022;7;pp pyörätiellä, toinen ajoneuvo kääntyi vasemmalle;16;Loukkaantumiseen johtanut;2;polkupyöräonnettomuus;;false;false;suojatie;kärkikolmio;pe;paljas, kuiva;päivänvalo;29;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615424;Väylävirasto;1805/1/1089;0;1805;1;1089;245158;6697626;Varsinais-Suomen ELY;Varsinais-Suomi;Pargas;LIELAHDENTIE 93;2022;7;muu tieltä suistuminen;89;Kuolemaan johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;25;kirkas;60;Tieto puuttuu;kestopäällyste;Ib;Yhdystie;Ei tasoristeystä;false;;;54;15;1;
615425;Muu;;;;;;252206;6923402;Etelä-Pohjanmaan ELY;Etelä-Pohjanmaa;Kauhajoki;KIVIHARJUNTIESTÄ JATKUVA METSÄAUTOTIE;2022;7;kohtaaminen suoralla;20;Loukkaantumiseen johtanut;2;mopedionnettomuus;;false;false;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;20;pilvipouta;80;;sora;;;Ei tasoristeystä;false;;;;;;
615426;Kunta;;;;;;387140;6674626;Uudenmaan ELY;Uusimaa;Helsinki;HÄMEENTIE 62;2022;7;muu peräänajo liikkuvaan ajoneuvoon;7;Ei henkilövahinkoja;2;peräänajo-onnettomuus;;false;true;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;28;kirkas;30;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615427;Kunta;;;;;;387566;6674110;Uudenmaan ELY;Uusimaa;Helsinki;PANIMOKATU X LAUTATARHANKATU;2022;7;muu risteämisonnettomuus, ei kääntymistä;49;Ei henkilövahinkoja;2;polkupyöräonnettomuus;;false;false;suojatie;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;28;kirkas;30;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615429;Väylävirasto;114/1/97;1;114;1;97;;;Uudenmaan ELY;Uusimaa;Espoo;NIHTISILTA;2022;7;muu törmäys käännyttäessä vasemmalle;13;Loukkaantumiseen johtanut;2;kääntymisonnettomuus;toiminnassa;false;false;ajorata;liikennevalot;pe;paljas, kuiva;päivänvalo;25;kirkas;50;Tieto puuttuu;kestopäällyste;Is;Seututie;Ei tasoristeystä;false;;;91;26;0;
615430;Kunta;;;;;;275212;6639759;Uudenmaan ELY;Uusimaa;Hanko;MÄRSANKATU X KÄSITYÖLÄISKATU;2022;7;ajo risteäviä ajosuuntia suoraan;40;Loukkaantumiseen johtanut;2;risteämisonnettomuus;;false;false;ajorata;tasa-arvo;pe;paljas, kuiva;päivänvalo;23;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615431;Väylävirasto;7120/1/71;0;7120;1;71;338081;6991990;Etelä-Pohjanmaan ELY;Etelä-Pohjanmaa;Alajärvi;Alajärventie X Lapuantie;2022;7;kääntyminen vasemmalle toisen eteen tai kylkeen;52;Ei henkilövahinkoja;2;risteämisonnettomuus;;false;false;ajorata;STOP-merkki;pe;paljas, kuiva;päivänvalo;18;pilvipouta;80;Sisääntulotie kaava-alueella;kestopäällyste;Ib;Yhdystie;Ei tasoristeystä;false;5 042;284;100;100;70;
615432;Väylävirasto;749/14/1569;2;749;14;1569;308304;7085670;Etelä-Pohjanmaan ELY;Keski-Pohjanmaa;Kokkola;POHJOINEN OHIKULKUTIE X TERVEYSTIE;2022;7;muu risteämisonnettomuus, ei kääntymistä;49;Loukkaantumiseen johtanut;2;risteämisonnettomuus;toiminnassa;false;false;ajorata;liikennevalot;pe;paljas, kuiva;päivänvalo;20;pilvipouta;60;Keskustan ohikulku kaava-alueella;kestopäällyste;Is;Seututie;Ei tasoristeystä;true;4 491;219;99;73;42;
615433;Kunta;;;;;;550974;6772081;Kaakkois-Suomen ELY;Etelä-Karjala;Lemi;JUVOLANTIE;2022;7;peruutusonnettomuus;96;Loukkaantumiseen johtanut;2;muu onnettomuus;;false;false;ajorata;muu risteys;pe;paljas, kuiva;päivänvalo;31;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615434;Väylävirasto;13776/1/4054;0;13776;1;4054;328337;6802694;Pirkanmaan ELY;Pirkanmaa;Lempäälä;AHTIALANTIE;2022;7;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;28;kirkas;60;;sora;III;Yhdystie;Ei tasoristeystä;true;107;14;;;;
615435;Kunta;;;;;;508479;6907887;Pohjois-Savon ELY;Etelä-Savo;Pieksämäki;KUKKARONIEMENTIE X ASEMAKATU;2022;7;muu risteämisonnettomuus, ei kääntymistä;49;Ei henkilövahinkoja;2;risteämisonnettomuus;;false;false;ajorata;kärkikolmio;pe;paljas, kuiva;päivänvalo;26;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615436;Kunta;;;;;;632925;6827076;Kaakkois-Suomen ELY;Etelä-Karjala;Parikkala;PARIKKALANTIE X KANGASKYLÄNTIE;2022;7;muu törmäys käännyttäessä vasemmalle;13;Loukkaantumiseen johtanut;2;mopedionnettomuus;;false;false;ajorata;muu risteys;pe;paljas, kuiva;päivänvalo;29;kirkas;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615437;Väylävirasto;21108/24/226;0;21108;24;226;356022;6669037;Uudenmaan ELY;Uusimaa;Kirkkonummi;TIE 1, VEIKKOLAN LIITTYMÄ;2022;7;suistuminen vas. oikealle kääntyvässä kaarteessa;83;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;eritasoliittymän ramppi;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;28;kirkas;60;;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;;;;
615438;Väylävirasto;3/231/4628;0;3;231;4628;273592;6946156;Etelä-Pohjanmaan ELY;Etelä-Pohjanmaa;Kurikka;VAASANTIE;2022;7;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;28;pilvipouta;100;;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;100;96;79;
615439;Kunta;;;;;;483958;6748936;Kaakkois-Suomen ELY;Kymenlaakso;Kouvola;PALOMÄENKATU X JOKELANTIE;2022;7;pyöräilijä pyörätiellä risteyksessä;41;Loukkaantumiseen johtanut;2;polkupyöräonnettomuus;;false;false;suojatie;kärkikolmio;pe;paljas, kuiva;päivänvalo;26;kirkas;30;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615440;Väylävirasto;15066/1/3004;0;15066;1;3004;;;Uudenmaan ELY;Päijät-Häme;Hartola;SELÄNKYLÄNTIE 265;2022;7;suistuminen vas. oikealle kääntyvässä kaarteessa;83;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;to;paljas, kuiva;päivänvalo;18;pilvipouta;80;;sora;III;Yhdystie;Ei tasoristeystä;false;46;7;;;;
615441;Väylävirasto;847/3/658;1;847;3;658;429297;7204997;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Oulu;LIMINGANTIE X PERKKIÖNTIE;2022;7;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;2;peräänajo-onnettomuus;toiminnassa;false;false;ajorata;liikennevalot;pe;paljas, kuiva;päivänvalo;22;kirkas;60;Läpikulku-/sisääntulotie kaava-alueella;kestopäällyste;Is;Seututie;Ei tasoristeystä;false;;;100;87;67;
615442;Väylävirasto;66/41/593;0;66;41;593;296484;6988136;Etelä-Pohjanmaan ELY;Etelä-Pohjanmaa;Lapua;KUORTANEENTIE X MYLLYKYLÄNTIE;2022;7;suistuminen tieltä risteyksessä;86;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;kärkikolmio;pe;paljas, märkä;hämärä;18;vesisade;60;Keskustan ohikulku kaava-alueella;kestopäällyste;Is;Kantatie;Ei tasoristeystä;false;;;94;87;38;
615443;Kunta;;;;;;432729;6763476;Uudenmaan ELY;Päijät-Häme;Lahti;AHTIALAN SELKÄTIE;2022;7;pyöräilijä pyörätiellä risteyksessä;41;Loukkaantumiseen johtanut;2;polkupyöräonnettomuus;;false;false;suojatie;kärkikolmio;pe;paljas, kuiva;päivänvalo;28;kirkas;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615444;Kunta;;;;;;488355;6735845;Kaakkois-Suomen ELY;Kymenlaakso;Kouvola;KOSKENMÄENTIE 4;2022;7;törmäys oik. reunassa olevaan pysäköityyn ajon.;91;Ei henkilövahinkoja;0;muu onnettomuus;;false;false;ajorata;linjaonnettomuus;ke;paljas, kuiva;päivänvalo;20;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615445;Väylävirasto;101/5/1911;1;101;5;1911;383242;6679406;Uudenmaan ELY;Uusimaa;Helsinki;KEHÄ 1 LÄNTEEN, KANNELMÄKI;2022;7;muu tieltä suistuminen;89;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;27;kirkas;80;Tieto puuttuu;kestopäällyste;Ise;Seututie;Ei tasoristeystä;false;;;;;;
615447;Kunta;;;;;;237052;6718287;Varsinais-Suomen ELY;Varsinais-Suomi;Rusko;LÄHTEENMÄENTIE 107;2022;7;suistuminen vasemmalle suoralla;81;Kuolemaan johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;pe;paljas, kuiva;päivänvalo;18;kirkas;40;;sora;;;Ei tasoristeystä;true;;;;;;
615449;Väylävirasto;2821/1/2712;0;2821;1;2712;317713;6746681;Uudenmaan ELY;Kanta-Häme;Forssa;HÄMEENTIE;2022;7;suistuminen vasemmalle suoralla;81;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;la;urissa vettä;hämärä;18;pilvipouta;50;Tieto puuttuu;kestopäällyste;Is;Yhdystie;Ei tasoristeystä;true;4 923;127;97;72;53;
615450;Kunta;;;;;;370858;6743747;Uudenmaan ELY;Kanta-Häme;Janakkala;KETTUKALLIONTIE 2;2022;7;törmäys liikennekorokkeeseen;93;Loukkaantumiseen johtanut;1;mopedionnettomuus;;false;false;pysäköintialue tai piha;linjaonnettomuus;la;paljas, kuiva;pimeä (valaisematon);25;kirkas;30;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615451;Väylävirasto;387/5/488;0;387;5;488;561269;6747085;Kaakkois-Suomen ELY;Etelä-Karjala;Lappeenranta;VAALIMAANTIE 2154;2022;7;suistuminen vasemmalle suoralla;81;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;la;paljas, kuiva;päivänvalo;18;kirkas;80;;kestopäällyste;Is;Seututie;Ei tasoristeystä;false;2 528;199;100;67;27;
615452;Väylävirasto;689/3/6221;0;689;3;6221;252059;6957444;Etelä-Pohjanmaan ELY;Etelä-Pohjanmaa;Kurikka;JURVANTIE;2022;7;eläinonnettomuus;90;Ei henkilövahinkoja;2;muu eläinonnettomuus;;false;false;ajorata;linjaonnettomuus;la;paljas, kuiva;pimeä (valaisematon);18;pilvipouta;80;;kestopäällyste;Ib;Seututie;Ei tasoristeystä;false;835;54;85;51;27;
615453;Väylävirasto;757/4/5811;0;757;4;5811;343501;7069608;Etelä-Pohjanmaan ELY;Keski-Pohjanmaa;Kokkola;ULLAVANTIE;2022;7;suistuminen vas. vasemmalle kääntyvässä kaart.;85;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;la;paljas, märkä;päivänvalo;15;vesisade;80;;kestopäällyste;II;Seututie;Ei tasoristeystä;false;507;34;84;34;12;520
615454;Väylävirasto;367/2/3003;0;367;2;3003;488411;6742896;Kaakkois-Suomen ELY;Kymenlaakso;Kouvola;KYMENLAAKSONTIE X KOTKAN VALTATIE;2022;7;peräänajo käännyttäessä oikealle;10;Loukkaantumiseen johtanut;2;kääntymisonnettomuus;;false;false;ajorata;STOP-merkki;la;paljas, kuiva;päivänvalo;20;kirkas;60;;kestopäällyste;Is;Seututie;Ei tasoristeystä;false;3 092;131;99;91;66;
615455;Väylävirasto;14544/1/5156;0;14544;1;5156;472280;6735268;Kaakkois-Suomen ELY;Kymenlaakso;Kouvola;MOISIONTIE 506;2022;7;suistuminen oik. vasemmalle kääntyvässä kaarteessa;84;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;la;paljas, kuiva;päivänvalo;21;kirkas;50;;sora;II;Yhdystie;Ei tasoristeystä;false;149;12;61;15;3;
615457;Väylävirasto;18233/1/6982;0;18233;1;6982;381453;7088671;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Sievi;SALONMÄENTIE 49;2022;7;kääntyminen oikealle toisen eteen tai kylkeen;50;Loukkaantumiseen johtanut;2;polkupyöräonnettomuus;;false;false;ajorata;linjaonnettomuus;la;paljas, kuiva;päivänvalo;13;kirkas;60;Tieto puuttuu;sora;III;Yhdystie;Ei tasoristeystä;false;96;11;;;;
615458;Väylävirasto;21/111/4447;0;21;111;4447;361995;7333636;Lapin ELY;Lappi;Tornio;JOKIVARRENTIE;2022;7;suistuminen oik. vasemmalle kääntyvässä kaarteessa;84;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;true;ajorata;linjaonnettomuus;la;paljas, kuiva;päivänvalo;20;kirkas;80;;kestopäällyste;Ib;Valtatie;Ei tasoristeystä;false;;;98;80;49;
615459;Muu;;;;;;429958;6819588;Uudenmaan ELY;Päijät-Häme;Sysmä;SYSMÄNTIE 55;2022;7;muu törmäys käännyttäessä oikealle;11, 36;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;pysäköintialue tai piha;linjaonnettomuus;la;paljas, märkä;päivänvalo;23;vesisade;;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615460;Kunta;;;;;;425753;6761482;Uudenmaan ELY;Päijät-Häme;Lahti;;2022;7;peräänajo liikenne-esteen takia pysäht. ajoneuvoon;8;Loukkaantumiseen johtanut;2;peräänajo-onnettomuus;toiminnassa;false;false;ajorata;liikennevalot;la;paljas, kuiva;päivänvalo;23;pilvipouta;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615461;Muu;;;;;;647817;6966163;Pohjois-Savon ELY;Pohjois-Karjala;Kontiolahti;LATVAVAARANTIE;2022;7;suistuminen oik. vasemmalle kääntyvässä kaarteessa;84;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;la;paljas, märkä;päivänvalo;18;pilvipouta;80;;sora;;;Ei tasoristeystä;false;;;;;;
615462;Väylävirasto;2613/2/3471;0;2613;2;3471;278276;6856169;Varsinais-Suomen ELY;Satakunta;Jämijärvi;MIELAHDENTIE;2022;7;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;la;paljas, kuiva;päivänvalo;16;pilvipouta;50;;sora;II;Yhdystie;Ei tasoristeystä;false;544;29;;;;
615463;Väylävirasto;813/9/1021;0;813;9;1021;412780;7193334;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Lumijoki;LUMIJOENTIE;2022;7;suistuminen oik. oikealle kääntyvässä kaarteessa;82;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;la;paljas, kuiva;päivänvalo;13;kirkas;80;;kestopäällyste;Ib;Seututie;Ei tasoristeystä;false;1 382;124;93;59;23;
615464;Kunta;;;;;;378677;6735835;Uudenmaan ELY;Kanta-Häme;Riihimäki;JOUKOLANKATU 12;2022;7;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;la;paljas, kuiva;pimeä (valaisematon);20;pilvipouta;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615466;Väylävirasto;58/8/1913;0;58;8;1913;359474;6843573;Pirkanmaan ELY;Pirkanmaa;Orivesi;MÄNTÄNTIE;2022;7;kylkikosketus;4;Loukkaantumiseen johtanut;2;polkupyöräonnettomuus;;true;false;ajorata;linjaonnettomuus;la;paljas, kuiva;päivänvalo;17;pilvipouta;80;;kestopäällyste;Is;Kantatie;Ei tasoristeystä;false;5 385;575;100;75;30;542
615467;Kunta;;;;;;481020;6751238;Kaakkois-Suomen ELY;Kymenlaakso;Kouvola;KOLARINTIE X KOTIRINTEENKATU;2022;7;kääntyminen oik. vastaantulevan eteen tai kylkeen;51;Loukkaantumiseen johtanut;2;polkupyöräonnettomuus;;false;false;ajorata;kärkikolmio;la;paljas, kuiva;päivänvalo;22;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615468;Muu;;;;;;488314;7068774;Pohjois-Savon ELY;Pohjois-Savo;Kiuruvesi;VARPANIEMENTIE 59 KOHDALLA;2022;7;suistuminen oikealle suoralla;80;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;la;paljas, kuiva;hämärä;10;pilvipouta;80;;sora;;;Ei tasoristeystä;false;;;;;;
615469;Väylävirasto;2443/1/282;0;2443;1;282;226528;6820905;Varsinais-Suomen ELY;Satakunta;Ulvila;YHDYSTIE;2022;7;ajo risteäviä ajosuuntia suoraan;40;Loukkaantumiseen johtanut;2;mopedionnettomuus;;false;false;ajorata;linjaonnettomuus;su;paljas, kuiva;tie valaistu;17;pilvipouta;40;Läpikulku-/sisääntulotie kaava-alueella;kestopäällyste;Is;Yhdystie;Ei tasoristeystä;true;2 264;130;36;0;0;
615470;Kunta;;;;;;496147;6703053;Kaakkois-Suomen ELY;Kymenlaakso;Kotka;RAUTATIENKATU;2022;7;suistuminen vasemmalle suoralla;81;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;su;paljas, kuiva;päivänvalo;19;pilvipouta;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615471;Väylävirasto;548/4/2513;0;548;4;2513;500916;6957704;Pohjois-Savon ELY;Pohjois-Savo;Suonenjoki;KARTTULANTIE;2022;7;suistuminen vas. vasemmalle kääntyvässä kaart.;85;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;su;paljas, kuiva;päivänvalo;22;kirkas;80;;kestopäällyste;Ib;Seututie;Ei tasoristeystä;false;555;44;90;69;50;190
615472;Väylävirasto;28/43/318;0;28;43;318;498227;7109830;Pohjois-Pohjanmaan ELY;Kainuu;Kajaani;KOKKOLANTIE;2022;7;eläinonnettomuus;90;Loukkaantumiseen johtanut;2;peuraonnettomuus;;false;false;ajorata;linjaonnettomuus;su;paljas, kuiva;päivänvalo;20;kirkas;100;;öljysora tai vast;Ib;Valtatie;Ei tasoristeystä;false;;;100;98;68;
615473;Kunta;;;;;;203092;6792684;Varsinais-Suomen ELY;Satakunta;Rauma;HAAPASAARENTIE X NURMENTIE;2022;7;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;su;paljas, kuiva;päivänvalo;17;kirkas;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615475;Väylävirasto;4/363/5850;2;4;363;5850;;;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Liminka;POHJANTIE;2022;7;suistuminen oikealle suoralla;80;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;su;paljas, kuiva;päivänvalo;16;kirkas;100;;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;false;;;100;98;83;
615476;Muu;;;;;;529739;6881017;Pohjois-Savon ELY;Etelä-Savo;Pieksämäki;;2022;7;kylkikosketus;4;Ei henkilövahinkoja;0;ohitusonnettomuus;;false;false;ajorata;linjaonnettomuus;su;paljas, kuiva;pimeä (valaisematon);15;pilvipouta;;;sora;;;Ei tasoristeystä;false;;;;;;
615477;Väylävirasto;3/113/3684;1;3;113;3684;370622;6748042;Uudenmaan ELY;Kanta-Häme;Janakkala;VT3;2022;7;suistuminen vasemmalle suoralla;81;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;su;paljas, kuiva;päivänvalo;19;pilvipouta;120;;kestopäällyste;Ise;Valtatie;Ei tasoristeystä;false;;;;;;
615478;Väylävirasto;26527/56/98;0;26527;56;98;433027;6900581;Keski-Suomen ELY;Keski-Suomi;Jyväskylä;TIE 9 X ETELÄVÄYLÄ;2022;7;suistuminen tieltä risteyksessä;86;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;eritasoliittymän ramppi;kärkikolmio;la;paljas, märkä;päivänvalo;13;pilvipouta;60;Tieto puuttuu;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;;;;
615479;Kunta;;;;;;420692;7232026;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Oulu;ONGANTIE;2022;7;suistuminen oikealle suoralla;80;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;su;paljas, kuiva;päivänvalo;22;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615480;Väylävirasto;11927/2/486;0;11927;2;486;465159;6698824;Uudenmaan ELY;Uusimaa;Loviisa;SAARISTOTIE;2022;7;eläinonnettomuus;90;Loukkaantumiseen johtanut;2;peuraonnettomuus;;false;false;ajorata;linjaonnettomuus;su;paljas, kuiva;päivänvalo;18;kirkas;80;;kestopäällyste;II;Yhdystie;Ei tasoristeystä;false;;;61;13;3;
615481;Kunta;;;;;;209013;6840966;Varsinais-Suomen ELY;Satakunta;Pori;KIRRINSANNANTIE;2022;7;kumoonajo ajoradalla;95;Kuolemaan johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;su;paljas, kuiva;päivänvalo;20;kirkas;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615482;Kunta;;;;;;316000;6664019;Uudenmaan ELY;Uusimaa;Raasepori;RATAKATU X KARJAANTIE;2022;7;peräänajo käännyttäessä oikealle;10;Ei henkilövahinkoja;2;kääntymisonnettomuus;;false;false;ajorata;kärkikolmio;la;;tie valaistu;18;pilvipouta;60;;kestopäällyste;;;Ei tasoristeystä;false;;;;;;
615483;Muu;;;;;;418104;6989170;Keski-Suomen ELY;Keski-Suomi;Kannonkoski;UITTOSALMENTIE;2022;7;suistuminen tieltä risteyksessä;86;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;muu risteys;la;paljas, kuiva;hämärä;15;kirkas;80;;sora;;;Ei tasoristeystä;false;;;;;;
615484;Kunta;;;;;;643529;6945456;Pohjois-Savon ELY;Pohjois-Karjala;Joensuu;UTRANTIE;2022;7;kylkikosketus;4;Loukkaantumiseen johtanut;2;mopedionnettomuus;;false;false;ajorata;linjaonnettomuus;su;paljas, kuiva;päivänvalo;23;kirkas;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615486;Kunta;;;;;;318770;6830008;Pirkanmaan ELY;Pirkanmaa;Ylöjärvi;KOIVUMÄENTIE X PENNANTANHUA;2022;7;pyöräilijä pyörätiellä muualla;42;Loukkaantumiseen johtanut;2;polkupyöräonnettomuus;;false;false;suojatie;kärkikolmio;su;paljas, kuiva;päivänvalo;22;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615487;Kunta;;;;;;311374;7084448;Etelä-Pohjanmaan ELY;Keski-Pohjanmaa;Kokkola;Teknologiakatu 8;2022;7;muu peräänajo liikkuvaan ajoneuvoon;7;Ei henkilövahinkoja;0;peräänajo-onnettomuus;;false;false;ajorata;linjaonnettomuus;su;paljas, kuiva;päivänvalo;20;kirkas;40;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615488;Väylävirasto;18154/1/1653;0;18154;1;1653;372162;7119237;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Alavieska;SOMERONKYLÄNTIE;2022;7;suistuminen oik. vasemmalle kääntyvässä kaarteessa;84;Loukkaantumiseen johtanut;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;su;paljas, kuiva;päivänvalo;8;kirkas;80;;kestopäällyste;III;Yhdystie;Ei tasoristeystä;false;284;19;85;30;9;
615489;Väylävirasto;259/4/7165;0;259;4;7165;265673;6836709;Pirkanmaan ELY;Pirkanmaa;Sastamala;Laviantie;2022;7;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;2;peräänajo-onnettomuus;;false;false;ajorata;linjaonnettomuus;su;paljas, kuiva;päivänvalo;23;kirkas;80;;kestopäällyste;Ib;Seututie;Ei tasoristeystä;false;788;58;72;18;3;
615490;Väylävirasto;5/155/1212;0;5;155;1212;531058;6946619;Pohjois-Savon ELY;Pohjois-Savo;Leppävirta;VIITOSTIE;2022;7;suistuminen oikealle suoralla;80;Ei henkilövahinkoja;1;yksittäisonnettomuus;;false;false;ajorata;linjaonnettomuus;su;paljas, kuiva;päivänvalo;20;pilvipouta;80;;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;100;88;64;
615491;Kunta;;;;;;533804;6967371;Pohjois-Savon ELY;Pohjois-Savo;Kuopio;PETOSENTIE X RETIISIKATU;2022;7;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;2;peräänajo-onnettomuus;;false;false;ajorata;kärkikolmio;su;paljas, kuiva;päivänvalo;20;kirkas;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615492;Kunta;;;;;;426805;7213290;Pohjois-Pohjanmaan ELY;Pohjois-Pohjanmaa;Oulu;KOSKELANTIE;2022;7;peräänajo jarruttavaan ajoneuvoon;6;Ei henkilövahinkoja;2;peräänajo-onnettomuus;;false;false;ajorata;muu risteys;ma;paljas, kuiva;päivänvalo;21;pilvipouta;50;;kestopäällyste;;;Ei tasoristeystä;true;;;;;;
615493;Väylävirasto;5/216/332;0;5;216;332;516501;7032878;Pohjois-Savon ELY;Pohjois-Savo;Iisalmi;IISALMENTIE;2022;7;muu samat ajosuunnat, ei kääntymistä;9;Loukkaantumiseen johtanut;2;muu onnettomuus;;false;false;ajorata;linjaonnettomuus;ma;paljas, kuiva;päivänvalo;21;kirkas;80;;kestopäällyste;Is;Valtatie;Ei tasoristeystä;false;;;100;99;77;
